datetime,cpm,cps
 2019-07-31 23:04:59,8,0
 2019-07-31 23:05:00,9,1
 2019-07-31 23:05:01,9,0
 2019-07-31 23:05:01,9,0
 2019-07-31 23:05:03,9,0
 2019-07-31 23:05:04,10,1
 2019-07-31 23:05:05,10,0
 2019-07-31 23:05:06,9,0
 2019-07-31 23:05:07,9,0
 2019-07-31 23:05:08,9,0
 2019-07-31 23:05:08,9,0
 2019-07-31 23:05:09,9,0
 2019-07-31 23:05:11,9,0
 2019-07-31 23:05:12,9,1
 2019-07-31 23:05:13,9,0
 2019-07-31 23:05:15,10,1
 2019-07-31 23:05:15,11,1
 2019-07-31 23:05:16,10,0
 2019-07-31 23:05:18,9,0
 2019-07-31 23:05:19,10,1
 2019-07-31 23:05:20,11,1
 2019-07-31 23:05:21,12,1
 2019-07-31 23:05:22,13,2
 2019-07-31 23:05:23,13,0
 2019-07-31 23:05:23,14,1
 2019-07-31 23:05:24,14,0
 2019-07-31 23:05:26,14,0
 2019-07-31 23:05:27,14,0
 2019-07-31 23:05:28,15,1
 2019-07-31 23:05:29,15,0
 2019-07-31 23:05:30,14,0
 2019-07-31 23:05:30,14,0
 2019-07-31 23:05:31,14,0
 2019-07-31 23:05:33,13,0
 2019-07-31 23:05:34,13,0
 2019-07-31 23:05:35,13,0
 2019-07-31 23:05:36,13,0
 2019-07-31 23:05:37,13,0
 2019-07-31 23:05:38,13,0
 2019-07-31 23:05:38,13,0
 2019-07-31 23:05:40,13,0
 2019-07-31 23:05:41,13,0
 2019-07-31 23:05:42,13,0
 2019-07-31 23:05:43,13,0
 2019-07-31 23:05:44,13,0
 2019-07-31 23:05:45,13,0
 2019-07-31 23:05:45,14,1
 2019-07-31 23:05:46,14,0
 2019-07-31 23:05:48,14,0
 2019-07-31 23:05:49,14,0
 2019-07-31 23:05:50,14,0
 2019-07-31 23:05:51,14,0
 2019-07-31 23:05:52,14,0
 2019-07-31 23:05:52,14,0
 2019-07-31 23:05:53,14,0
 2019-07-31 23:05:55,14,0
 2019-07-31 23:05:56,14,0
 2019-07-31 23:05:57,13,0
 2019-07-31 23:05:58,14,1
 2019-07-31 23:05:59,14,0
 2019-07-31 23:06:00,14,0
 2019-07-31 23:06:00,13,0
 2019-07-31 23:06:01,13,0
 2019-07-31 23:06:03,13,0
 2019-07-31 23:06:04,13,0
 2019-07-31 23:06:05,12,0
 2019-07-31 23:06:06,12,0
 2019-07-31 23:06:07,12,0
 2019-07-31 23:06:07,13,1
 2019-07-31 23:06:08,14,1
 2019-07-31 23:06:10,14,0
 2019-07-31 23:06:11,14,0
 2019-07-31 23:06:12,14,0
 2019-07-31 23:06:13,14,1
 2019-07-31 23:06:14,14,0
 2019-07-31 23:06:15,13,0
 2019-07-31 23:06:15,12,0
 2019-07-31 23:06:16,12,0
 2019-07-31 23:06:18,13,1
 2019-07-31 23:06:19,13,1
 2019-07-31 23:06:20,12,0
 2019-07-31 23:06:21,14,3
 2019-07-31 23:06:22,14,2
 2019-07-31 23:06:22,14,0
 2019-07-31 23:06:23,13,0
 2019-07-31 23:06:25,13,0
 2019-07-31 23:06:26,14,1
 2019-07-31 23:06:27,14,0
 2019-07-31 23:06:28,14,1
 2019-07-31 23:06:29,14,0
 2019-07-31 23:06:30,14,0
 2019-07-31 23:06:30,16,2
 2019-07-31 23:06:32,16,0
 2019-07-31 23:06:33,16,0
 2019-07-31 23:06:34,17,1
 2019-07-31 23:06:35,17,0
 2019-07-31 23:06:36,17,0
 2019-07-31 23:06:37,18,1
 2019-07-31 23:06:37,18,0
 2019-07-31 23:06:38,19,1
 2019-07-31 23:06:40,19,0
 2019-07-31 23:06:41,19,0
 2019-07-31 23:06:42,19,0
 2019-07-31 23:06:43,20,1
 2019-07-31 23:06:44,20,0
 2019-07-31 23:06:44,20,0
 2019-07-31 23:06:45,19,0
 2019-07-31 23:06:47,19,0
 2019-07-31 23:06:48,19,0
 2019-07-31 23:06:49,19,0
 2019-07-31 23:06:50,19,0
 2019-07-31 23:06:51,19,0
 2019-07-31 23:06:52,19,0
 2019-07-31 23:06:52,19,0
 2019-07-31 23:06:53,19,0
 2019-07-31 23:06:53,19,0
 2019-07-31 23:06:55,19,0
 2019-07-31 23:06:56,19,0
 2019-07-31 23:06:57,18,0
 2019-07-31 23:06:58,19,1
 2019-07-31 23:06:59,19,0
 2019-07-31 23:06:59,19,0
 2019-07-31 23:07:00,19,0
 2019-07-31 23:07:02,19,0
 2019-07-31 23:07:03,19,0
 2019-07-31 23:07:04,19,0
 2019-07-31 23:07:05,19,0
 2019-07-31 23:07:06,20,1
 2019-07-31 23:07:07,19,0
 2019-07-31 23:07:07,19,1
 2019-07-31 23:07:09,19,0
 2019-07-31 23:07:10,19,0
 2019-07-31 23:07:11,19,0
 2019-07-31 23:07:12,18,0
 2019-07-31 23:07:13,18,0
 2019-07-31 23:07:14,18,0
 2019-07-31 23:07:14,18,0
 2019-07-31 23:07:15,18,0
 2019-07-31 23:07:17,17,0
 2019-07-31 23:07:18,16,0
 2019-07-31 23:07:19,16,0
 2019-07-31 23:07:20,13,0
 2019-07-31 23:07:21,12,1
 2019-07-31 23:07:21,12,0
 2019-07-31 23:07:22,12,0
 2019-07-31 23:07:24,12,0
 2019-07-31 23:07:25,11,0
 2019-07-31 23:07:26,11,0
 2019-07-31 23:07:27,10,0
 2019-07-31 23:07:28,10,0
 2019-07-31 23:07:29,10,0
 2019-07-31 23:07:29,9,1
 2019-07-31 23:07:30,9,0
 2019-07-31 23:07:32,9,0
 2019-07-31 23:07:33,8,0
 2019-07-31 23:07:34,8,0
 2019-07-31 23:07:35,8,0
 2019-07-31 23:07:36,7,0
 2019-07-31 23:07:36,7,0
 2019-07-31 23:07:37,6,0
 2019-07-31 23:07:39,6,0
 2019-07-31 23:07:40,6,0
 2019-07-31 23:07:41,6,0
 2019-07-31 23:07:42,5,0
 2019-07-31 23:07:43,5,0
 2019-07-31 23:07:44,6,1
 2019-07-31 23:07:44,6,0
 2019-07-31 23:07:45,6,0
 2019-07-31 23:07:47,6,0
 2019-07-31 23:07:48,6,0
 2019-07-31 23:07:49,7,1
 2019-07-31 23:07:50,7,0
 2019-07-31 23:07:51,7,0
 2019-07-31 23:07:51,8,1
 2019-07-31 23:07:52,8,0
 2019-07-31 23:07:54,8,0
 2019-07-31 23:07:55,8,0
 2019-07-31 23:07:56,8,0
 2019-07-31 23:07:57,8,0
 2019-07-31 23:07:58,7,0
 2019-07-31 23:07:59,7,0
 2019-07-31 23:07:59,7,0
 2019-07-31 23:08:01,7,0
 2019-07-31 23:08:02,7,0
 2019-07-31 23:08:03,7,0
 2019-07-31 23:08:04,7,0
 2019-07-31 23:08:05,7,0
 2019-07-31 23:08:06,6,0
 2019-07-31 23:08:06,6,0
 2019-07-31 23:08:07,5,0
 2019-07-31 23:08:09,5,0
 2019-07-31 23:08:10,5,0
 2019-07-31 23:08:11,5,0
 2019-07-31 23:08:12,6,1
 2019-07-31 23:08:13,6,0
 2019-07-31 23:08:14,6,0
 2019-07-31 23:08:16,6,0
 2019-07-31 23:08:17,6,0
 2019-07-31 23:08:18,6,0
 2019-07-31 23:08:19,6,0
 2019-07-31 23:08:20,6,0
 2019-07-31 23:08:21,6,0
 2019-07-31 23:08:21,5,0
 2019-07-31 23:08:22,5,0
 2019-07-31 23:08:24,5,0
 2019-07-31 23:08:25,6,1
 2019-07-31 23:08:26,6,0
 2019-07-31 23:08:27,7,1
 2019-07-31 23:08:28,7,0
 2019-07-31 23:08:28,7,0
 2019-07-31 23:08:29,9,2
 2019-07-31 23:08:31,8,0
 2019-07-31 23:08:32,9,1
 2019-07-31 23:08:33,9,0
 2019-07-31 23:08:34,9,0
 2019-07-31 23:08:35,10,1
 2019-07-31 23:08:36,10,0
 2019-07-31 23:08:36,10,0
 2019-07-31 23:08:38,10,0
 2019-07-31 23:08:39,10,0
 2019-07-31 23:08:40,10,0
 2019-07-31 23:08:41,11,1
 2019-07-31 23:08:42,11,0
 2019-07-31 23:08:43,11,0
 2019-07-31 23:08:43,11,0
 2019-07-31 23:08:44,10,0
 2019-07-31 23:08:46,11,1
 2019-07-31 23:08:47,11,0
 2019-07-31 23:08:48,11,0
 2019-07-31 23:08:49,12,1
 2019-07-31 23:08:50,11,0
 2019-07-31 23:08:50,11,0
 2019-07-31 23:08:51,11,0
 2019-07-31 23:08:53,10,0
 2019-07-31 23:08:54,10,0
 2019-07-31 23:08:55,10,0
 2019-07-31 23:08:56,10,0
 2019-07-31 23:08:57,10,0
 2019-07-31 23:08:58,11,1
 2019-07-31 23:08:58,11,0
 2019-07-31 23:08:59,11,0
 2019-07-31 23:09:01,11,0
 2019-07-31 23:09:02,11,0
 2019-07-31 23:09:03,11,0
 2019-07-31 23:09:04,11,0
 2019-07-31 23:09:05,11,0
 2019-07-31 23:09:05,11,0
 2019-07-31 23:09:06,11,0
 2019-07-31 23:09:08,13,2
 2019-07-31 23:09:09,13,0
 2019-07-31 23:09:10,14,1
 2019-07-31 23:09:11,14,0
 2019-07-31 23:09:12,14,0
 2019-07-31 23:09:13,14,1
 2019-07-31 23:09:13,14,0
 2019-07-31 23:09:14,17,3
 2019-07-31 23:09:16,17,0
 2019-07-31 23:09:17,17,0
 2019-07-31 23:09:18,17,0
 2019-07-31 23:09:19,17,0
 2019-07-31 23:09:20,17,0
 2019-07-31 23:09:20,17,0
 2019-07-31 23:09:21,17,0
 2019-07-31 23:09:23,18,1
 2019-07-31 23:09:24,18,0
 2019-07-31 23:09:25,17,0
 2019-07-31 23:09:26,17,0
 2019-07-31 23:09:27,16,0
 2019-07-31 23:09:28,16,0
 2019-07-31 23:09:28,16,0
 2019-07-31 23:09:30,14,0
 2019-07-31 23:09:31,15,1
 2019-07-31 23:09:32,14,0
 2019-07-31 23:09:33,14,0
 2019-07-31 23:09:34,14,0
 2019-07-31 23:09:35,14,1
 2019-07-31 23:09:35,15,1
 2019-07-31 23:09:36,15,0
 2019-07-31 23:09:38,15,0
 2019-07-31 23:09:39,16,1
 2019-07-31 23:09:40,16,0
 2019-07-31 23:09:41,15,0
 2019-07-31 23:09:42,15,0
 2019-07-31 23:09:42,15,0
 2019-07-31 23:09:43,15,0
 2019-07-31 23:09:45,16,1
 2019-07-31 23:09:46,15,0
 2019-07-31 23:09:47,17,2
 2019-07-31 23:09:48,17,0
 2019-07-31 23:09:49,16,0
 2019-07-31 23:09:50,17,1
 2019-07-31 23:09:50,17,0
 2019-07-31 23:09:51,17,0
 2019-07-31 23:09:53,19,2
 2019-07-31 23:09:54,19,0
 2019-07-31 23:09:54,19,0
 2019-07-31 23:09:55,19,0
 2019-07-31 23:09:56,19,0
 2019-07-31 23:09:57,18,0
 2019-07-31 23:09:57,18,0
 2019-07-31 23:09:58,19,1
 2019-07-31 23:10:00,20,1
 2019-07-31 23:10:01,20,0
 2019-07-31 23:10:02,20,0
 2019-07-31 23:10:03,20,0
 2019-07-31 23:10:04,20,0
 2019-07-31 23:10:05,21,1
 2019-07-31 23:10:05,22,1
 2019-07-31 23:10:06,21,1
 2019-07-31 23:10:08,21,0
 2019-07-31 23:10:09,20,0
 2019-07-31 23:10:10,20,0
 2019-07-31 23:10:11,20,0
 2019-07-31 23:10:12,19,0
 2019-07-31 23:10:12,19,0
 2019-07-31 23:10:13,16,0
 2019-07-31 23:10:15,16,0
 2019-07-31 23:10:16,16,0
 2019-07-31 23:10:17,16,0
 2019-07-31 23:10:18,17,1
 2019-07-31 23:10:19,17,0
 2019-07-31 23:10:19,17,0
 2019-07-31 23:10:20,17,0
 2019-07-31 23:10:22,16,0
 2019-07-31 23:10:23,16,0
 2019-07-31 23:10:24,17,1
 2019-07-31 23:10:25,18,1
 2019-07-31 23:10:26,18,0
 2019-07-31 23:10:27,18,0
 2019-07-31 23:10:27,18,0
 2019-07-31 23:10:28,18,0
 2019-07-31 23:10:30,17,0
 2019-07-31 23:10:31,18,1
 2019-07-31 23:10:32,18,0
 2019-07-31 23:10:33,18,0
 2019-07-31 23:10:34,17,0
 2019-07-31 23:10:34,16,0
 2019-07-31 23:10:35,16,0
 2019-07-31 23:10:37,16,0
 2019-07-31 23:10:38,15,0
 2019-07-31 23:10:39,15,0
 2019-07-31 23:10:40,15,0
 2019-07-31 23:10:41,16,1
 2019-07-31 23:10:42,17,1
 2019-07-31 23:10:42,17,0
 2019-07-31 23:10:43,16,0
 2019-07-31 23:10:45,16,0
 2019-07-31 23:10:46,14,0
 2019-07-31 23:10:47,14,0
 2019-07-31 23:10:48,14,0
 2019-07-31 23:10:49,13,0
 2019-07-31 23:10:49,13,0
 2019-07-31 23:10:50,13,0
 2019-07-31 23:10:52,11,0
 2019-07-31 23:10:53,12,1
 2019-07-31 23:10:54,12,0
 2019-07-31 23:10:55,12,0
 2019-07-31 23:10:56,12,0
 2019-07-31 23:10:57,13,1
 2019-07-31 23:10:57,13,0
 2019-07-31 23:10:59,12,0
 2019-07-31 23:11:00,11,0
 2019-07-31 23:11:01,11,0
 2019-07-31 23:11:02,12,1
 2019-07-31 23:11:03,14,2
 2019-07-31 23:11:04,14,0
 2019-07-31 23:11:04,13,0
 2019-07-31 23:11:05,12,0
 2019-07-31 23:11:07,11,0
 2019-07-31 23:11:08,11,0
 2019-07-31 23:11:09,12,1
 2019-07-31 23:11:10,13,1
 2019-07-31 23:11:11,13,0
 2019-07-31 23:11:11,13,0
 2019-07-31 23:11:12,13,0
 2019-07-31 23:11:15,14,1
 2019-07-31 23:11:16,14,0
 2019-07-31 23:11:17,14,0
 2019-07-31 23:11:18,14,0
 2019-07-31 23:11:19,13,0
 2019-07-31 23:11:19,13,0
 2019-07-31 23:11:20,13,0
 2019-07-31 23:11:22,13,0
 2019-07-31 23:11:23,13,0
 2019-07-31 23:11:24,14,1
 2019-07-31 23:11:25,13,0
 2019-07-31 23:11:26,12,0
 2019-07-31 23:11:26,12,0
 2019-07-31 23:11:27,13,1
 2019-07-31 23:11:29,13,0
 2019-07-31 23:11:30,13,0
 2019-07-31 23:11:31,13,0
 2019-07-31 23:11:32,12,0
 2019-07-31 23:11:33,13,1
 2019-07-31 23:11:34,14,1
 2019-07-31 23:11:34,14,0
 2019-07-31 23:11:35,14,0
 2019-07-31 23:11:37,14,0
 2019-07-31 23:11:38,15,1
 2019-07-31 23:11:39,15,0
 2019-07-31 23:11:40,15,0
 2019-07-31 23:11:41,15,0
 2019-07-31 23:11:41,14,0
 2019-07-31 23:11:42,13,0
 2019-07-31 23:11:44,13,0
 2019-07-31 23:11:45,13,0
 2019-07-31 23:11:46,13,0
 2019-07-31 23:11:47,13,0
 2019-07-31 23:11:48,14,1
 2019-07-31 23:11:48,14,0
 2019-07-31 23:11:49,14,0
 2019-07-31 23:11:51,16,2
 2019-07-31 23:11:52,16,0
 2019-07-31 23:11:53,16,0
 2019-07-31 23:11:54,16,1
 2019-07-31 23:11:55,16,0
 2019-07-31 23:11:56,16,0
 2019-07-31 23:11:56,17,1
 2019-07-31 23:11:57,16,0
 2019-07-31 23:11:59,18,2
 2019-07-31 23:12:00,18,0
 2019-07-31 23:12:01,18,0
 2019-07-31 23:12:02,18,0
 2019-07-31 23:12:03,17,0
 2019-07-31 23:12:03,15,0
 2019-07-31 23:12:04,15,0
 2019-07-31 23:12:06,16,1
 2019-07-31 23:12:07,16,0
 2019-07-31 23:12:08,16,0
 2019-07-31 23:12:09,16,0
 2019-07-31 23:12:10,15,0
 2019-07-31 23:12:11,14,0
 2019-07-31 23:12:11,14,0
 2019-07-31 23:12:12,14,0
 2019-07-31 23:12:14,14,0
 2019-07-31 23:12:15,13,0
 2019-07-31 23:12:16,13,0
 2019-07-31 23:12:17,13,0
 2019-07-31 23:12:18,13,0
 2019-07-31 23:12:18,13,0
 2019-07-31 23:12:19,13,0
 2019-07-31 23:12:21,14,1
 2019-07-31 23:12:22,14,0
 2019-07-31 23:12:23,14,0
 2019-07-31 23:12:24,13,0
 2019-07-31 23:12:25,13,0
 2019-07-31 23:12:26,13,0
 2019-07-31 23:12:26,13,0
 2019-07-31 23:12:28,12,0
 2019-07-31 23:12:29,12,0
 2019-07-31 23:12:30,13,1
 2019-07-31 23:12:31,13,0
 2019-07-31 23:12:32,14,1
 2019-07-31 23:12:33,14,1
 2019-07-31 23:12:33,13,0
 2019-07-31 23:12:34,13,0
 2019-07-31 23:12:36,14,1
 2019-07-31 23:12:37,14,0
 2019-07-31 23:12:38,13,0
 2019-07-31 23:12:39,13,0
 2019-07-31 23:12:40,13,0
 2019-07-31 23:12:40,14,1
 2019-07-31 23:12:41,14,0
 2019-07-31 23:12:43,15,1
 2019-07-31 23:12:44,15,0
 2019-07-31 23:12:45,15,0
 2019-07-31 23:12:46,15,0
 2019-07-31 23:12:47,15,0
 2019-07-31 23:12:48,14,0
 2019-07-31 23:12:48,14,0
 2019-07-31 23:12:49,14,0
 2019-07-31 23:12:51,12,0
 2019-07-31 23:12:52,12,0
 2019-07-31 23:12:53,13,1
 2019-07-31 23:12:54,12,0
 2019-07-31 23:12:54,12,0
 2019-07-31 23:12:55,12,0
 2019-07-31 23:12:55,11,0
 2019-07-31 23:12:56,12,1
 2019-07-31 23:12:58,11,1
 2019-07-31 23:12:59,13,2
 2019-07-31 23:13:00,13,0
 2019-07-31 23:13:01,13,0
 2019-07-31 23:13:02,14,1
 2019-07-31 23:13:03,14,0
 2019-07-31 23:13:03,14,0
 2019-07-31 23:13:04,14,1
 2019-07-31 23:13:06,14,0
 2019-07-31 23:13:07,14,0
 2019-07-31 23:13:08,14,0
 2019-07-31 23:13:09,14,0
 2019-07-31 23:13:10,15,1
 2019-07-31 23:13:10,15,0
 2019-07-31 23:13:11,15,0
 2019-07-31 23:13:13,15,0
 2019-07-31 23:13:14,16,1
 2019-07-31 23:13:15,16,0
 2019-07-31 23:13:16,16,0
 2019-07-31 23:13:17,16,0
 2019-07-31 23:13:17,16,0
 2019-07-31 23:13:18,16,0
 2019-07-31 23:13:20,15,0
 2019-07-31 23:13:21,15,0
 2019-07-31 23:13:22,15,0
 2019-07-31 23:13:23,16,1
 2019-07-31 23:13:24,16,0
 2019-07-31 23:13:25,16,0
 2019-07-31 23:13:25,16,0
 2019-07-31 23:13:26,16,0
 2019-07-31 23:13:28,16,0
 2019-07-31 23:13:29,15,0
 2019-07-31 23:13:30,15,0
 2019-07-31 23:13:31,14,0
 2019-07-31 23:13:32,14,1
 2019-07-31 23:13:32,14,0
 2019-07-31 23:13:33,14,0
 2019-07-31 23:13:35,13,0
 2019-07-31 23:13:36,15,2
 2019-07-31 23:13:37,15,0
 2019-07-31 23:13:38,16,1
 2019-07-31 23:13:39,17,1
 2019-07-31 23:13:40,17,1
 2019-07-31 23:13:40,17,0
 2019-07-31 23:13:41,16,0
 2019-07-31 23:13:43,16,0
 2019-07-31 23:13:44,16,0
 2019-07-31 23:13:45,16,0
 2019-07-31 23:13:46,16,0
 2019-07-31 23:13:47,16,0
 2019-07-31 23:13:47,16,0
 2019-07-31 23:13:48,16,0
 2019-07-31 23:13:50,16,0
 2019-07-31 23:13:51,16,0
 2019-07-31 23:13:52,15,0
 2019-07-31 23:13:53,15,0
 2019-07-31 23:13:54,15,0
 2019-07-31 23:13:55,15,0
 2019-07-31 23:13:55,15,0
 2019-07-31 23:13:57,14,0
 2019-07-31 23:13:58,13,0
 2019-07-31 23:13:59,12,1
 2019-07-31 23:14:00,14,2
 2019-07-31 23:14:01,15,1
 2019-07-31 23:14:02,14,0
 2019-07-31 23:14:02,14,0
 2019-07-31 23:14:03,14,0
 2019-07-31 23:14:05,13,0
 2019-07-31 23:14:06,13,0
 2019-07-31 23:14:07,13,0
 2019-07-31 23:14:08,13,0
 2019-07-31 23:14:09,13,0
 2019-07-31 23:14:09,12,0
 2019-07-31 23:14:10,12,0
 2019-07-31 23:14:12,12,0
 2019-07-31 23:14:13,12,0
 2019-07-31 23:14:15,11,0
 2019-07-31 23:14:16,11,0
 2019-07-31 23:14:17,11,0
 2019-07-31 23:14:17,11,0
 2019-07-31 23:14:18,11,0
 2019-07-31 23:14:20,11,0
 2019-07-31 23:14:21,11,0
 2019-07-31 23:14:22,11,0
 2019-07-31 23:14:23,11,0
 2019-07-31 23:14:24,10,0
 2019-07-31 23:14:24,10,0
 2019-07-31 23:14:25,10,0
 2019-07-31 23:14:27,11,1
 2019-07-31 23:14:28,11,0
 2019-07-31 23:14:29,11,0
 2019-07-31 23:14:30,12,1
 2019-07-31 23:14:31,13,1
 2019-07-31 23:14:32,13,0
 2019-07-31 23:14:32,13,1
 2019-07-31 23:14:33,13,0
 2019-07-31 23:14:35,13,0
 2019-07-31 23:14:36,13,0
 2019-07-31 23:14:37,11,0
 2019-07-31 23:14:38,11,0
 2019-07-31 23:14:39,12,2
 2019-07-31 23:14:39,11,0
 2019-07-31 23:14:40,10,0
 2019-07-31 23:14:42,10,0
 2019-07-31 23:14:43,10,0
 2019-07-31 23:14:44,10,0
 2019-07-31 23:14:45,11,1
 2019-07-31 23:14:46,11,0
 2019-07-31 23:14:47,11,0
 2019-07-31 23:14:47,11,0
 2019-07-31 23:14:49,11,0
 2019-07-31 23:14:50,11,0
 2019-07-31 23:14:51,11,0
 2019-07-31 23:14:52,11,0
 2019-07-31 23:14:53,11,0
 2019-07-31 23:14:54,11,0
 2019-07-31 23:14:54,11,0
 2019-07-31 23:14:55,11,0
 2019-07-31 23:14:57,11,0
 2019-07-31 23:14:58,12,1
 2019-07-31 23:14:59,12,0
 2019-07-31 23:15:00,11,0
 2019-07-31 23:15:01,9,0
 2019-07-31 23:15:01,8,0
 2019-07-31 23:15:02,8,0
 2019-07-31 23:15:04,8,0
 2019-07-31 23:15:05,8,0
 2019-07-31 23:15:06,9,1
 2019-07-31 23:15:07,9,0
 2019-07-31 23:15:08,9,0
 2019-07-31 23:15:09,9,0
 2019-07-31 23:15:09,9,0
 2019-07-31 23:15:10,9,0
 2019-07-31 23:15:12,9,0
 2019-07-31 23:15:13,9,0
 2019-07-31 23:15:14,10,1
 2019-07-31 23:15:15,10,0
 2019-07-31 23:15:16,10,0
 2019-07-31 23:15:16,10,0
 2019-07-31 23:15:17,11,1
 2019-07-31 23:15:19,11,0
 2019-07-31 23:15:20,11,0
 2019-07-31 23:15:21,11,0
 2019-07-31 23:15:22,11,0
 2019-07-31 23:15:23,11,0
 2019-07-31 23:15:24,11,0
 2019-07-31 23:15:24,11,0
 2019-07-31 23:15:26,11,0
 2019-07-31 23:15:27,10,0
 2019-07-31 23:15:28,10,0
 2019-07-31 23:15:29,12,2
 2019-07-31 23:15:30,12,1
 2019-07-31 23:15:31,11,0
 2019-07-31 23:15:31,11,0
 2019-07-31 23:15:32,11,1
 2019-07-31 23:15:34,11,0
 2019-07-31 23:15:35,12,1
 2019-07-31 23:15:36,12,0
 2019-07-31 23:15:37,12,0
 2019-07-31 23:15:38,12,0
 2019-07-31 23:15:38,10,0
 2019-07-31 23:15:39,10,0
 2019-07-31 23:15:41,11,1
 2019-07-31 23:15:42,11,0
 2019-07-31 23:15:43,11,0
 2019-07-31 23:15:44,11,0
 2019-07-31 23:15:45,10,0
 2019-07-31 23:15:46,10,0
 2019-07-31 23:15:46,10,0
 2019-07-31 23:15:47,10,0
 2019-07-31 23:15:49,11,1
 2019-07-31 23:15:50,11,0
 2019-07-31 23:15:51,11,0
 2019-07-31 23:15:52,11,0
 2019-07-31 23:15:53,13,2
 2019-07-31 23:15:53,13,0
 2019-07-31 23:15:53,14,1
 2019-07-31 23:15:54,14,0
 2019-07-31 23:15:56,15,1
 2019-07-31 23:15:57,14,0
 2019-07-31 23:15:58,14,0
 2019-07-31 23:15:59,14,0
 2019-07-31 23:16:00,14,0
 2019-07-31 23:16:01,14,0
 2019-07-31 23:16:01,14,0
 2019-07-31 23:16:02,14,0
 2019-07-31 23:16:04,14,0
 2019-07-31 23:16:05,13,0
 2019-07-31 23:16:06,13,0
 2019-07-31 23:16:07,13,0
 2019-07-31 23:16:08,13,0
 2019-07-31 23:16:08,13,0
 2019-07-31 23:16:09,14,1
 2019-07-31 23:16:11,14,0
 2019-07-31 23:16:12,14,0
 2019-07-31 23:16:13,13,0
 2019-07-31 23:16:14,13,0
 2019-07-31 23:16:15,13,0
 2019-07-31 23:16:16,13,0
 2019-07-31 23:16:16,12,0
 2019-07-31 23:16:18,13,1
 2019-07-31 23:16:19,13,0
 2019-07-31 23:16:20,13,0
 2019-07-31 23:16:21,13,0
 2019-07-31 23:16:22,13,0
 2019-07-31 23:16:23,13,0
 2019-07-31 23:16:23,14,1
 2019-07-31 23:16:24,14,0
 2019-07-31 23:16:26,14,0
 2019-07-31 23:16:27,14,0
 2019-07-31 23:16:28,13,1
 2019-07-31 23:16:29,12,0
 2019-07-31 23:16:30,12,0
 2019-07-31 23:16:30,12,0
 2019-07-31 23:16:31,11,0
 2019-07-31 23:16:33,11,0
 2019-07-31 23:16:34,10,0
 2019-07-31 23:16:35,11,1
 2019-07-31 23:16:36,12,1
 2019-07-31 23:16:37,12,0
 2019-07-31 23:16:38,12,0
 2019-07-31 23:16:38,12,0
 2019-07-31 23:16:39,11,0
 2019-07-31 23:16:41,12,1
 2019-07-31 23:16:42,12,0
 2019-07-31 23:16:43,12,0
 2019-07-31 23:16:44,12,0
 2019-07-31 23:16:45,12,0
 2019-07-31 23:16:45,13,1
 2019-07-31 23:16:46,13,0
 2019-07-31 23:16:48,12,0
 2019-07-31 23:16:49,12,0
 2019-07-31 23:16:50,13,1
 2019-07-31 23:16:51,13,0
 2019-07-31 23:16:52,11,0
 2019-07-31 23:16:53,12,1
 2019-07-31 23:16:53,13,2
 2019-07-31 23:16:55,14,1
 2019-07-31 23:16:56,13,0
 2019-07-31 23:16:57,13,0
 2019-07-31 23:16:58,13,0
 2019-07-31 23:16:59,13,0
 2019-07-31 23:17:00,13,0
 2019-07-31 23:17:00,13,0
 2019-07-31 23:17:01,13,0
 2019-07-31 23:17:03,13,0
 2019-07-31 23:17:04,13,0
 2019-07-31 23:17:05,13,0
 2019-07-31 23:17:06,13,0
 2019-07-31 23:17:07,13,0
 2019-07-31 23:17:07,13,0
 2019-07-31 23:17:08,13,0
 2019-07-31 23:17:10,12,0
 2019-07-31 23:17:11,12,0
 2019-07-31 23:17:12,12,0
 2019-07-31 23:17:13,13,1
 2019-07-31 23:17:15,13,0
 2019-07-31 23:17:15,13,0
 2019-07-31 23:17:16,13,0
 2019-07-31 23:17:18,14,1
 2019-07-31 23:17:19,14,1
 2019-07-31 23:17:20,14,0
 2019-07-31 23:17:21,15,1
 2019-07-31 23:17:22,15,0
 2019-07-31 23:17:22,15,0
 2019-07-31 23:17:23,16,1
 2019-07-31 23:17:25,15,0
 2019-07-31 23:17:26,15,0
 2019-07-31 23:17:27,15,0
 2019-07-31 23:17:28,17,2
 2019-07-31 23:17:29,16,0
 2019-07-31 23:17:30,16,0
 2019-07-31 23:17:30,16,0
 2019-07-31 23:17:31,16,0
 2019-07-31 23:17:33,17,1
 2019-07-31 23:17:34,18,1
 2019-07-31 23:17:35,18,0
 2019-07-31 23:17:36,17,0
 2019-07-31 23:17:37,17,1
 2019-07-31 23:17:37,17,0
 2019-07-31 23:17:38,18,1
 2019-07-31 23:17:40,18,0
 2019-07-31 23:17:41,19,1
 2019-07-31 23:17:42,18,0
 2019-07-31 23:17:43,18,0
 2019-07-31 23:17:44,18,0
 2019-07-31 23:17:45,20,2
 2019-07-31 23:17:45,20,0
 2019-07-31 23:17:47,19,0
 2019-07-31 23:17:48,19,0
 2019-07-31 23:17:49,20,1
 2019-07-31 23:17:50,20,0
 2019-07-31 23:17:51,19,0
 2019-07-31 23:17:52,19,0
 2019-07-31 23:17:52,19,0
 2019-07-31 23:17:53,19,1
 2019-07-31 23:17:55,17,0
 2019-07-31 23:17:56,16,0
